instance, algorithm, value, runningTime, initialValue, steps, evaluatedSolutions
chr20a, steepest-3swap, 3150, 483, 15296, 8, 19760 
chr20a, steepest-3swap, 3394, 434, 12742, 7, 17290 
chr20a, steepest-3swap, 2928, 605, 10576, 10, 24700 
chr20a, steepest-3swap, 2826, 449, 10554, 7, 17290 
chr20a, steepest-3swap, 2512, 599, 12262, 10, 24700 
chr20a, steepest-3swap, 3116, 511, 9874, 8, 19760 
chr20a, steepest-3swap, 2640, 458, 7790, 7, 17290 
chr20a, steepest-3swap, 3406, 520, 11704, 8, 19760 
chr20a, steepest-3swap, 2672, 647, 10254, 11, 27170 
chr20a, steepest-3swap, 3148, 670, 10992, 11, 27170 
chr20a, steepest-3swap, 2802, 664, 12426, 11, 27170 
chr20a, steepest-3swap, 3410, 604, 11200, 10, 24700 
chr20a, steepest-3swap, 2806, 448, 12928, 7, 17290 
chr20a, steepest-3swap, 3720, 510, 9348, 8, 19760 
chr20a, steepest-3swap, 2802, 562, 12874, 9, 22230 
chr20a, steepest-3swap, 2840, 393, 10356, 6, 14820 
chr20a, steepest-3swap, 3466, 466, 10240, 7, 17290 
chr20a, steepest-3swap, 2820, 593, 7984, 10, 24700 
chr20a, steepest-3swap, 3012, 389, 9408, 6, 14820 
chr20a, steepest-3swap, 3396, 390, 10670, 6, 14820 
chr20a, steepest-3swap, 3348, 440, 10142, 7, 17290 
chr20a, steepest-3swap, 2842, 630, 10998, 11, 27170 
chr20a, steepest-3swap, 2732, 616, 11668, 9, 22230 
chr20a, steepest-3swap, 3200, 391, 9732, 6, 14820 
chr20a, steepest-3swap, 2728, 575, 11426, 9, 22230 
chr20a, steepest-3swap, 2798, 562, 11748, 9, 22230 
chr20a, steepest-3swap, 3094, 441, 10898, 7, 17290 
chr20a, steepest-3swap, 2998, 699, 10632, 11, 27170 
chr20a, steepest-3swap, 3404, 696, 11438, 11, 27170 
chr20a, steepest-3swap, 3072, 563, 12092, 9, 22230 
chr20a, steepest-3swap, 2844, 458, 10684, 7, 17290 
chr20a, steepest-3swap, 2792, 550, 10086, 9, 22230 
chr20a, steepest-3swap, 3154, 608, 11578, 10, 24700 
chr20a, steepest-3swap, 2998, 633, 10776, 10, 24700 
chr20a, steepest-3swap, 2884, 583, 10656, 9, 22230 
chr20a, steepest-3swap, 3128, 508, 11286, 8, 19760 
chr20a, steepest-3swap, 2806, 495, 11964, 8, 19760 
chr20a, steepest-3swap, 3542, 441, 9234, 7, 17290 
chr20a, steepest-3swap, 3556, 364, 11680, 5, 12350 
chr20a, steepest-3swap, 3370, 480, 9198, 8, 19760 
chr20a, steepest-3swap, 2966, 443, 11502, 7, 17290 
chr20a, steepest-3swap, 2936, 481, 12546, 8, 19760 
chr20a, steepest-3swap, 2648, 546, 10100, 9, 22230 
chr20a, steepest-3swap, 2808, 491, 11002, 8, 19760 
chr20a, steepest-3swap, 2734, 433, 9600, 7, 17290 
chr20a, steepest-3swap, 3542, 451, 9150, 7, 17290 
chr20a, steepest-3swap, 2882, 445, 11400, 7, 17290 
chr20a, steepest-3swap, 2864, 623, 10348, 10, 24700 
chr20a, steepest-3swap, 2562, 512, 13210, 8, 19760 
chr20a, steepest-3swap, 2748, 460, 8686, 7, 17290 
chr20a, steepest-3swap, 3076, 522, 12840, 7, 17290 
chr20a, steepest-3swap, 2906, 544, 9954, 8, 19760 
chr20a, steepest-3swap, 2990, 554, 11594, 9, 22230 
chr20a, steepest-3swap, 2930, 714, 9092, 10, 24700 
chr20a, steepest-3swap, 3330, 476, 11266, 7, 17290 
chr20a, steepest-3swap, 3458, 650, 11848, 9, 22230 
chr20a, steepest-3swap, 3472, 370, 9690, 5, 12350 
chr20a, steepest-3swap, 3232, 479, 10766, 5, 12350 
chr20a, steepest-3swap, 3086, 555, 14904, 9, 22230 
chr20a, steepest-3swap, 3292, 463, 9232, 7, 17290 
chr20a, steepest-3swap, 2328, 660, 9242, 10, 24700 
chr20a, steepest-3swap, 3256, 587, 14292, 10, 24700 
chr20a, steepest-3swap, 2782, 575, 8856, 9, 22230 
chr20a, steepest-3swap, 2938, 602, 10718, 9, 22230 
chr20a, steepest-3swap, 3002, 510, 12150, 8, 19760 
chr20a, steepest-3swap, 3042, 470, 9776, 8, 19760 
chr20a, steepest-3swap, 3574, 493, 9738, 8, 19760 
chr20a, steepest-3swap, 2544, 694, 9482, 12, 29640 
chr20a, steepest-3swap, 2794, 426, 9346, 7, 17290 
chr20a, steepest-3swap, 3396, 432, 10834, 7, 17290 
chr20a, steepest-3swap, 3060, 605, 12794, 10, 24700 
chr20a, steepest-3swap, 3620, 547, 11456, 9, 22230 
chr20a, steepest-3swap, 3028, 527, 8956, 9, 22230 
chr20a, steepest-3swap, 3054, 387, 8834, 6, 14820 
rou20, greedy-3swap, 769656, 81, 905688, 38, 819 
rou20, greedy-3swap, 763206, 73, 880310, 24, 921 
rou20, greedy-3swap, 765156, 134, 920866, 37, 3424 
rou20, greedy-3swap, 734834, 131, 931428, 47, 3517 
rou20, greedy-3swap, 743178, 169, 919486, 37, 4918 
rou20, greedy-3swap, 744520, 96, 925856, 31, 1600 
rou20, greedy-3swap, 745196, 79, 911890, 29, 1159 
rou20, greedy-3swap, 747498, 106, 876520, 26, 2192 
rou20, greedy-3swap, 736360, 146, 934904, 45, 4319 
rou20, greedy-3swap, 762898, 101, 906300, 22, 2254 
rou20, greedy-3swap, 767294, 140, 927590, 31, 3523 
rou20, greedy-3swap, 758054, 276, 937092, 32, 10433 
rou20, greedy-3swap, 737606, 101, 927694, 36, 1970 
rou20, greedy-3swap, 739874, 85, 896560, 31, 1233 
rou20, greedy-3swap, 763984, 94, 897282, 29, 1745 
rou20, greedy-3swap, 764250, 70, 879524, 25, 719 
rou20, greedy-3swap, 736524, 82, 907936, 33, 991 
rou20, greedy-3swap, 748284, 81, 935532, 38, 1213 
rou20, greedy-3swap, 774058, 73, 864204, 19, 660 
rou20, greedy-3swap, 736126, 138, 894606, 28, 3434 
rou20, greedy-3swap, 759774, 72, 909150, 24, 713 
rou20, greedy-3swap, 764106, 95, 933740, 41, 1371 
rou20, greedy-3swap, 751650, 90, 897086, 32, 1348 
rou20, greedy-3swap, 755604, 77, 893294, 21, 1058 
rou20, greedy-3swap, 739216, 94, 955534, 36, 1261 
rou20, greedy-3swap, 741740, 126, 878236, 35, 2870 
rou20, greedy-3swap, 747966, 118, 908844, 44, 2912 
rou20, greedy-3swap, 741190, 143, 930442, 36, 3747 
rou20, greedy-3swap, 757788, 109, 889396, 29, 2278 
rou20, greedy-3swap, 753416, 80, 867614, 28, 1147 
rou20, greedy-3swap, 750746, 84, 921056, 29, 1105 
rou20, greedy-3swap, 748286, 94, 876070, 27, 1591 
rou20, greedy-3swap, 767186, 75, 931788, 24, 464 
rou20, greedy-3swap, 760190, 187, 903328, 30, 5495 
rou20, greedy-3swap, 757750, 136, 922454, 30, 3667 
rou20, greedy-3swap, 751650, 129, 905470, 27, 3560 
rou20, greedy-3swap, 775444, 107, 892828, 26, 2482 
rou20, greedy-3swap, 742120, 122, 881374, 22, 3149 
rou20, greedy-3swap, 760912, 66, 920780, 27, 550 
rou20, greedy-3swap, 754196, 93, 933666, 36, 1755 
rou20, greedy-3swap, 760040, 171, 936644, 39, 5253 
rou20, greedy-3swap, 754170, 87, 919630, 37, 1241 
rou20, greedy-3swap, 763416, 68, 907116, 32, 595 
rou20, greedy-3swap, 744658, 85, 883136, 30, 1422 
rou20, greedy-3swap, 743896, 190, 906364, 35, 6101 
rou20, greedy-3swap, 741768, 143, 944344, 32, 3950 
rou20, greedy-3swap, 752538, 98, 898518, 25, 2077 
rou20, greedy-3swap, 757758, 112, 898250, 24, 2458 
rou20, greedy-3swap, 742048, 116, 893584, 28, 2962 
rou20, greedy-3swap, 726920, 128, 924322, 42, 3417 
rou20, greedy-3swap, 754384, 107, 918836, 28, 2201 
rou20, greedy-3swap, 758120, 108, 984166, 36, 2262 
rou20, greedy-3swap, 748384, 120, 918006, 37, 2980 
rou20, greedy-3swap, 749658, 92, 918584, 32, 1527 
rou20, greedy-3swap, 751522, 104, 878296, 29, 1909 
rou20, greedy-3swap, 750350, 93, 926312, 41, 1186 
rou20, greedy-3swap, 747532, 110, 861122, 18, 2448 
rou20, greedy-3swap, 748050, 98, 902584, 35, 1525 
rou20, greedy-3swap, 747322, 135, 906404, 37, 3499 
rou20, greedy-3swap, 752994, 112, 904892, 31, 2696 
rou20, greedy-3swap, 765848, 67, 940392, 30, 587 
rou20, greedy-3swap, 763322, 160, 922824, 34, 4727 
rou20, greedy-3swap, 745558, 88, 924116, 39, 1271 
rou20, greedy-3swap, 763852, 69, 885738, 25, 715 
rou20, greedy-3swap, 750242, 83, 909558, 29, 1362 
rou20, greedy-3swap, 767594, 77, 936408, 32, 756 
rou20, greedy-3swap, 766028, 120, 918608, 27, 3148 
rou20, greedy-3swap, 734416, 93, 903504, 30, 1803 
rou20, greedy-3swap, 739804, 83, 908832, 30, 1100 
rou20, greedy-3swap, 749878, 130, 943350, 44, 2972 
rou20, greedy-3swap, 753520, 75, 901964, 28, 932 
rou20, greedy-3swap, 756408, 77, 902588, 31, 1047 
rou20, greedy-3swap, 761432, 69, 917744, 30, 620 
rou20, greedy-3swap, 744928, 138, 926176, 37, 3880 
rou20, greedy-3swap, 768370, 62, 903728, 24, 364 
rou20, greedy-3swap, 750662, 83, 894774, 27, 1366 
rou20, greedy-3swap, 735982, 137, 901074, 33, 3377 
rou20, greedy-3swap, 732142, 131, 890258, 30, 3611 
rou20, greedy-3swap, 748552, 186, 898490, 39, 5931 
rou20, greedy-3swap, 753360, 111, 920650, 40, 2641 
rou20, greedy-3swap, 743568, 157, 871412, 31, 4300 
rou20, greedy-3swap, 751552, 106, 867966, 24, 2471 
rou20, greedy-3swap, 742120, 129, 906628, 33, 3058 
rou20, greedy-3swap, 756430, 105, 908484, 26, 2082 
rou20, greedy-3swap, 757548, 81, 917764, 28, 1145 
rou20, greedy-3swap, 758714, 102, 897084, 33, 1955 
rou20, greedy-3swap, 760026, 86, 911696, 33, 1464 
rou20, greedy-3swap, 742734, 194, 897096, 29, 6385 
rou20, greedy-3swap, 734748, 72, 847002, 23, 845 
rou20, greedy-3swap, 767454, 96, 912822, 34, 1459 
rou20, greedy-3swap, 753298, 91, 881838, 23, 617 
rou20, greedy-3swap, 748808, 81, 872692, 25, 966 
rou20, greedy-3swap, 764282, 77, 948294, 23, 1092 
rou20, greedy-3swap, 756196, 64, 885118, 22, 446 
rou20, greedy-3swap, 743416, 88, 897698, 26, 1568 
rou20, greedy-3swap, 773292, 83, 912720, 29, 1107 
rou20, greedy-3swap, 755410, 110, 939940, 34, 2595 
rou20, greedy-3swap, 745676, 82, 924762, 32, 1003 
rou20, greedy-3swap, 750852, 96, 921892, 35, 1918 
rou20, greedy-3swap, 749148, 160, 900312, 46, 4377 
rou20, greedy-3swap, 755188, 83, 926872, 28, 1348 
rou20, greedy-3swap, 746402, 92, 901762, 27, 1736 
rou20, greedy-3swap, 749958, 75, 880806, 26, 958 
rou20, greedy-3swap, 764720, 82, 911734, 37, 1027 
rou20, greedy-3swap, 764910, 80, 968508, 38, 906 
rou20, greedy-3swap, 753704, 180, 909466, 36, 5782 
rou20, greedy-3swap, 765650, 127, 881298, 32, 3436 
rou20, greedy-3swap, 772264, 115, 856794, 21, 2624 
rou20, greedy-3swap, 744356, 156, 880692, 40, 4692 
rou20, greedy-3swap, 754006, 85, 898468, 29, 1415 
rou20, greedy-3swap, 750944, 196, 882322, 35, 5751 
rou20, greedy-3swap, 763162, 78, 905134, 26, 572 
rou20, greedy-3swap, 747264, 173, 966964, 35, 5266 
rou20, greedy-3swap, 742460, 77, 890926, 29, 1073 
rou20, greedy-3swap, 772076, 93, 882846, 28, 1343 
rou20, greedy-3swap, 771840, 134, 865700, 27, 2955 
rou20, greedy-3swap, 759864, 79, 931976, 41, 810 
rou20, greedy-3swap, 745686, 157, 916276, 45, 3941 
rou20, greedy-3swap, 767342, 113, 912990, 39, 1190 
rou20, greedy-3swap, 749040, 142, 911420, 38, 2519 
rou20, greedy-3swap, 765420, 97, 871504, 25, 905 
rou20, greedy-3swap, 743454, 148, 894334, 41, 3210 
rou20, greedy-3swap, 759818, 83, 906912, 25, 618 
rou20, greedy-3swap, 743092, 236, 915870, 35, 7803 
rou20, greedy-3swap, 755000, 82, 931578, 32, 605 
rou20, greedy-3swap, 764700, 131, 912382, 35, 3057 
rou20, greedy-3swap, 768712, 89, 930736, 35, 1135 
rou20, greedy-3swap, 739968, 80, 901762, 27, 833 
rou20, greedy-3swap, 741282, 138, 931486, 41, 3288 
rou20, greedy-3swap, 768152, 80, 924690, 46, 1106 
rou20, greedy-3swap, 754672, 114, 919674, 31, 2211 
rou20, greedy-3swap, 742988, 165, 957534, 34, 4279 
rou20, greedy-3swap, 772622, 118, 902868, 18, 2602 
rou20, greedy-3swap, 755792, 66, 858450, 25, 539 
rou20, greedy-3swap, 750238, 129, 933208, 35, 3017 
rou20, greedy-3swap, 761248, 70, 912644, 28, 713 
rou20, greedy-3swap, 760850, 165, 896500, 33, 5042 
rou20, greedy-3swap, 740660, 213, 907730, 38, 7076 
rou20, greedy-3swap, 749754, 91, 923658, 32, 1749 
rou20, greedy-3swap, 758072, 138, 944150, 35, 3098 
rou20, greedy-3swap, 743442, 185, 886846, 31, 5240 
rou20, greedy-3swap, 777790, 101, 922142, 40, 1497 
rou20, greedy-3swap, 743622, 167, 876798, 37, 5073 
rou20, greedy-3swap, 746342, 134, 925088, 37, 3071 
rou20, greedy-3swap, 751228, 139, 924876, 34, 3318 
rou20, greedy-3swap, 736034, 93, 956702, 39, 1373 
rou20, greedy-3swap, 750294, 122, 965364, 30, 2889 
rou20, greedy-3swap, 745576, 83, 936392, 31, 1093 
rou20, greedy-3swap, 740876, 125, 904310, 38, 2745 
rou20, greedy-3swap, 763006, 92, 990164, 35, 1011 
rou20, greedy-3swap, 749026, 74, 894938, 22, 571 
rou20, greedy-3swap, 749384, 79, 907864, 28, 1191 
rou20, greedy-3swap, 750056, 91, 949230, 34, 1356 
rou20, greedy-3swap, 750088, 97, 906766, 40, 1715 
rou20, greedy-3swap, 739222, 82, 915634, 35, 1268 
rou20, greedy-3swap, 764286, 94, 917284, 39, 1484 
rou20, greedy-3swap, 750094, 208, 912498, 24, 6495 
rou20, greedy-3swap, 764268, 100, 933214, 39, 1708 
rou20, greedy-3swap, 757334, 98, 902796, 24, 1564 
rou20, greedy-3swap, 747280, 65, 898812, 23, 470 
rou20, greedy-3swap, 749080, 113, 900982, 27, 2358 
rou20, greedy-3swap, 760092, 155, 923552, 35, 4109 
rou20, greedy-3swap, 728444, 170, 929348, 37, 4734 
rou20, greedy-3swap, 753842, 95, 911744, 28, 1492 
rou20, greedy-3swap, 758454, 146, 911110, 43, 4211 
rou20, greedy-3swap, 762444, 83, 909662, 31, 1318 
rou20, greedy-3swap, 758558, 98, 931100, 34, 1799 
rou20, greedy-3swap, 773542, 108, 912048, 29, 2125 
rou20, greedy-3swap, 742140, 149, 910012, 28, 4171 
rou20, greedy-3swap, 735380, 71, 930068, 39, 751 
rou20, greedy-3swap, 758560, 105, 954800, 40, 2029 
rou20, greedy-3swap, 765304, 90, 943318, 26, 1445 
rou20, greedy-3swap, 744096, 85, 948548, 39, 1311 
rou20, greedy-3swap, 754026, 89, 895078, 25, 1180 
rou20, greedy-3swap, 766820, 80, 892260, 27, 628 
rou20, greedy-3swap, 747538, 160, 938102, 44, 4077 
rou20, greedy-3swap, 733268, 96, 926586, 38, 1611 
rou20, greedy-3swap, 760782, 140, 939752, 36, 3938 
rou20, greedy-3swap, 741826, 122, 914830, 32, 2840 
rou20, greedy-3swap, 752738, 118, 888466, 35, 2590 
rou20, greedy-3swap, 731736, 113, 886040, 24, 2612 
rou20, greedy-3swap, 757852, 96, 914078, 33, 1684 
rou20, greedy-3swap, 749950, 83, 882560, 30, 1079 
rou20, greedy-3swap, 751214, 117, 932316, 29, 2565 
rou20, greedy-3swap, 733720, 86, 908586, 29, 1185 
rou20, greedy-3swap, 758568, 127, 849012, 23, 2564 
rou20, greedy-3swap, 762200, 87, 879712, 28, 853 
rou20, greedy-3swap, 749998, 82, 890076, 28, 889 
rou20, greedy-3swap, 755000, 121, 930132, 23, 2068 
rou20, greedy-3swap, 741944, 243, 863100, 31, 7678 
rou20, greedy-3swap, 742964, 197, 907328, 38, 5721 
rou20, greedy-3swap, 751810, 117, 921304, 28, 2869 
rou20, greedy-3swap, 752732, 83, 916774, 37, 1204 
rou20, greedy-3swap, 755952, 84, 895358, 26, 1087 
rou20, greedy-3swap, 749354, 156, 903894, 30, 4687 
rou20, greedy-3swap, 753672, 86, 881110, 24, 1161 
rou20, greedy-3swap, 745040, 108, 876526, 29, 1631 
rou20, greedy-3swap, 750086, 70, 919304, 41, 720 
rou20, greedy-3swap, 751744, 85, 891556, 24, 1334 
rou20, greedy-3swap, 751088, 96, 918702, 38, 1902 
rou20, greedy-3swap, 749880, 113, 906172, 37, 2117 
rou20, greedy-3swap, 753012, 123, 886280, 35, 2400 
rou20, greedy-3swap, 755914, 159, 951386, 40, 3955 
rou20, greedy-3swap, 762204, 93, 906602, 35, 1090 
rou20, greedy-3swap, 765208, 180, 914930, 40, 5925 
rou20, greedy-3swap, 756674, 95, 923174, 33, 1378 
rou20, greedy-3swap, 756158, 159, 932028, 43, 4189 
rou20, greedy-3swap, 751564, 126, 917694, 32, 3115 
rou20, greedy-3swap, 770190, 81, 934292, 35, 1129 
rou20, greedy-3swap, 750678, 103, 873892, 26, 1656 
rou20, greedy-3swap, 775432, 133, 950360, 25, 2531 
rou20, greedy-3swap, 743104, 143, 896674, 39, 2919 
rou20, greedy-3swap, 764844, 110, 920558, 27, 1638 
rou20, greedy-3swap, 749402, 95, 872786, 27, 1077 
rou20, greedy-3swap, 765820, 145, 929730, 36, 3290 
rou20, greedy-3swap, 746900, 108, 910636, 35, 2216 
rou20, greedy-3swap, 751368, 143, 882784, 36, 4043 
rou20, greedy-3swap, 739988, 142, 921900, 41, 3587 
rou20, greedy-3swap, 756274, 128, 914954, 37, 3325 
rou20, greedy-3swap, 747114, 166, 902824, 44, 4531 
rou20, greedy-3swap, 755958, 88, 908712, 35, 1499 
rou20, greedy-3swap, 758946, 66, 918034, 26, 520 
rou20, greedy-3swap, 765388, 79, 879210, 29, 937 
rou20, greedy-3swap, 750866, 75, 899686, 27, 830 
rou20, greedy-3swap, 749834, 132, 880292, 30, 3267 
rou20, greedy-3swap, 756934, 97, 890514, 17, 751 
rou20, greedy-3swap, 762054, 73, 891888, 20, 718 
rou20, greedy-3swap, 757122, 125, 907966, 32, 2780 
rou20, greedy-3swap, 771796, 74, 889574, 21, 610 
rou20, greedy-3swap, 747320, 81, 868862, 30, 1205 
rou20, greedy-3swap, 739738, 161, 914054, 46, 4684 
rou20, greedy-3swap, 751934, 109, 951138, 37, 2318 
rou20, greedy-3swap, 752666, 144, 915930, 34, 4170 
rou20, greedy-3swap, 755830, 75, 890578, 24, 996 
rou20, greedy-3swap, 772538, 89, 903924, 38, 1417 
rou20, greedy-3swap, 753440, 158, 854220, 17, 4738 
rou20, greedy-3swap, 745498, 102, 906520, 37, 2205 
rou20, greedy-3swap, 768376, 112, 909258, 32, 2393 
rou20, greedy-3swap, 747038, 67, 880874, 24, 684 
rou20, greedy-3swap, 756952, 141, 936884, 38, 3392 
rou20, greedy-3swap, 779024, 63, 888246, 25, 419 
rou20, greedy-3swap, 747632, 208, 932626, 49, 5645 
rou20, greedy-3swap, 748040, 95, 930890, 36, 1836 
rou20, greedy-3swap, 740758, 84, 880800, 30, 1125 
rou20, greedy-3swap, 752348, 106, 928566, 40, 1934 
rou20, greedy-3swap, 747886, 74, 890574, 22, 511 
rou20, greedy-3swap, 768194, 88, 929086, 37, 1145 
rou20, greedy-3swap, 746004, 66, 888018, 26, 486 
rou20, greedy-3swap, 767972, 87, 928462, 29, 1021 
rou20, greedy-3swap, 751152, 111, 884308, 27, 2609 
rou20, greedy-3swap, 745708, 104, 891788, 35, 2291 
rou20, greedy-3swap, 741108, 235, 914502, 39, 7036 
rou20, greedy-3swap, 743890, 99, 873404, 25, 1367 
rou20, greedy-3swap, 759642, 118, 907540, 33, 2194 
rou20, greedy-3swap, 739480, 124, 907692, 24, 3289 
rou20, greedy-3swap, 765606, 102, 866312, 26, 2010 
rou20, greedy-3swap, 753654, 142, 910872, 32, 3043 
rou20, greedy-3swap, 756922, 84, 925092, 35, 1315 
rou20, greedy-3swap, 765014, 153, 930686, 34, 4134 
rou20, greedy-3swap, 759220, 84, 903324, 25, 1126 
rou20, greedy-3swap, 759618, 110, 923792, 29, 2548 
rou20, greedy-3swap, 740984, 108, 867780, 27, 2299 
rou20, greedy-3swap, 760446, 121, 914484, 37, 2707 
rou20, greedy-3swap, 745032, 75, 864576, 29, 1016 
rou20, greedy-3swap, 764906, 107, 918604, 39, 2152 
rou20, greedy-3swap, 767364, 187, 869650, 32, 5748 
rou20, greedy-3swap, 762880, 81, 909942, 32, 1000 
rou20, greedy-3swap, 751890, 80, 925646, 33, 1272 
rou20, greedy-3swap, 747106, 146, 903804, 32, 3560 
rou20, greedy-3swap, 754044, 92, 912010, 34, 1479 
rou20, greedy-3swap, 745818, 78, 862038, 18, 759 
rou20, greedy-3swap, 744792, 134, 887594, 25, 3481 
rou20, greedy-3swap, 755610, 124, 902966, 30, 3077 
rou20, greedy-3swap, 749944, 92, 914936, 40, 1682 
rou20, greedy-3swap, 748622, 165, 940888, 40, 4393 
rou20, greedy-3swap, 780170, 97, 921518, 25, 1815 
rou20, greedy-3swap, 736232, 102, 907496, 39, 1483 
rou20, greedy-3swap, 764726, 158, 889636, 29, 3936 
rou20, greedy-3swap, 750478, 85, 859160, 24, 1211 
rou20, greedy-3swap, 747270, 139, 949108, 38, 3659 
rou20, greedy-3swap, 751092, 161, 912426, 30, 4239 
rou20, greedy-3swap, 759548, 77, 905230, 25, 967 
rou20, greedy-3swap, 748320, 166, 908664, 38, 4871 
rou20, greedy-3swap, 753642, 99, 906820, 25, 2014 
rou20, greedy-3swap, 751316, 68, 915576, 26, 641 
rou20, greedy-3swap, 747610, 137, 921004, 32, 3191 
rou20, greedy-3swap, 766472, 84, 889326, 29, 1319 
rou20, greedy-3swap, 740710, 124, 937530, 34, 3216 
rou20, greedy-3swap, 761560, 126, 930900, 36, 2524 
rou20, greedy-3swap, 741184, 105, 913860, 42, 1658 
rou20, greedy-3swap, 759200, 174, 918618, 33, 4193 
rou20, greedy-3swap, 743202, 138, 901454, 37, 3213 
rou20, greedy-3swap, 756812, 100, 885614, 28, 1900 
rou20, greedy-3swap, 763600, 110, 928004, 32, 2319 
rou20, greedy-3swap, 751718, 115, 922334, 34, 2507 
rou20, greedy-3swap, 762688, 84, 899520, 27, 1376 
rou20, greedy-3swap, 747640, 106, 881510, 20, 2023 
rou20, greedy-3swap, 743732, 127, 897320, 30, 3379 
rou20, greedy-3swap, 748918, 79, 905198, 28, 880 
rou20, greedy-3swap, 749034, 122, 917134, 30, 3146 
rou20, greedy-3swap, 771452, 84, 888010, 24, 1142 
rou20, greedy-3swap, 762828, 84, 894504, 30, 1357 
rou20, greedy-3swap, 765234, 67, 890652, 19, 656 
rou20, greedy-3swap, 750286, 136, 897712, 39, 2800 
rou20, greedy-3swap, 744902, 118, 922818, 32, 2739 
rou20, greedy-3swap, 760528, 117, 910054, 31, 2880 
rou20, greedy-3swap, 753628, 213, 909440, 36, 7276 
rou20, greedy-3swap, 765984, 73, 906160, 30, 604 
rou20, greedy-3swap, 752900, 79, 896594, 26, 911 
rou20, greedy-3swap, 758468, 83, 939088, 39, 998 
rou20, greedy-3swap, 757828, 85, 897002, 26, 884 
rou20, greedy-3swap, 757960, 116, 929794, 31, 2598 
rou20, greedy-3swap, 758514, 63, 914304, 27, 381 
rou20, greedy-3swap, 757470, 111, 884734, 29, 2187 
rou20, greedy-3swap, 744602, 107, 888484, 28, 2124 
rou20, greedy-3swap, 748226, 109, 926652, 39, 2514 
rou20, greedy-3swap, 754202, 123, 936956, 39, 3181 
rou20, greedy-3swap, 760798, 98, 932016, 37, 1296 
rou20, greedy-3swap, 739372, 117, 906264, 38, 2918 
rou20, greedy-3swap, 747038, 101, 897730, 33, 1677 
rou20, greedy-3swap, 749706, 76, 942986, 28, 508 
rou20, greedy-3swap, 763434, 116, 934754, 29, 2318 
rou20, greedy-3swap, 751522, 166, 884448, 26, 4300 
rou20, greedy-3swap, 750160, 153, 882576, 42, 3296 
rou20, greedy-3swap, 746048, 113, 892872, 24, 2404 
rou20, greedy-3swap, 764650, 86, 914232, 32, 840 
rou20, greedy-3swap, 753510, 86, 908928, 37, 1295 
rou20, greedy-3swap, 743514, 119, 914322, 40, 2711 
rou20, greedy-3swap, 749162, 122, 934970, 33, 2740 
rou20, greedy-3swap, 743912, 120, 954524, 31, 3057 
rou20, greedy-3swap, 743210, 92, 935502, 41, 1717 
rou20, greedy-3swap, 751926, 190, 923110, 46, 6001 
rou20, greedy-3swap, 751614, 72, 867736, 23, 876 
rou20, greedy-3swap, 746724, 96, 892524, 35, 1869 
rou20, greedy-3swap, 748480, 94, 935482, 22, 1882 
rou20, greedy-3swap, 759018, 72, 947074, 23, 850 
rou20, greedy-3swap, 761160, 134, 919608, 35, 3324 
rou20, greedy-3swap, 759712, 108, 867482, 30, 2497 
rou20, greedy-3swap, 754666, 134, 918326, 28, 3536 
rou20, greedy-3swap, 762934, 93, 910726, 31, 1325 
rou20, greedy-3swap, 752784, 92, 893924, 36, 1711 
rou20, greedy-3swap, 737018, 86, 919364, 26, 969 
rou20, greedy-3swap, 751934, 80, 898294, 24, 771 
rou20, greedy-3swap, 743848, 90, 936894, 40, 1443 
rou20, greedy-3swap, 755540, 85, 909098, 33, 927 
rou20, greedy-3swap, 750942, 147, 940490, 47, 3705 
rou20, greedy-3swap, 750896, 127, 952948, 35, 3395 
rou20, greedy-3swap, 762112, 84, 911666, 25, 1164 
rou20, greedy-3swap, 759248, 150, 923298, 30, 4296 
rou20, greedy-3swap, 753562, 69, 888988, 16, 708 
rou20, steepest-3swap, 756164, 502, 904480, 8, 19760 
rou20, steepest-3swap, 743236, 642, 865394, 9, 22230 
rou20, steepest-3swap, 753856, 443, 917624, 6, 14820 
rou20, steepest-3swap, 753716, 609, 941882, 9, 22230 
rou20, steepest-3swap, 739822, 658, 908716, 10, 24700 
rou20, steepest-3swap, 758158, 415, 934262, 6, 14820 
rou20, steepest-3swap, 777234, 273, 865624, 4, 9880 
rou20, steepest-3swap, 741602, 558, 949366, 8, 19760 
rou20, steepest-3swap, 744966, 737, 945582, 11, 27170 
rou20, steepest-3swap, 738130, 525, 897090, 8, 19760 
rou20, steepest-3swap, 741632, 756, 923912, 12, 29640 
rou20, steepest-3swap, 751892, 646, 892892, 9, 22230 
rou20, steepest-3swap, 750968, 433, 872828, 7, 17290 
rou20, steepest-3swap, 771684, 426, 899056, 7, 17290 
rou20, steepest-3swap, 753762, 375, 907328, 6, 14820 
rou20, steepest-3swap, 739066, 589, 982790, 10, 24700 
rou20, steepest-3swap, 739288, 479, 876404, 8, 19760 
rou20, steepest-3swap, 748538, 376, 863172, 6, 14820 
rou20, steepest-3swap, 751180, 493, 903094, 8, 19760 
rou20, steepest-3swap, 755304, 543, 952370, 9, 22230 
rou20, steepest-3swap, 761996, 464, 909128, 7, 17290 
rou20, steepest-3swap, 743772, 809, 939122, 13, 32110 
rou20, steepest-3swap, 753350, 660, 931940, 11, 27170 
rou20, steepest-3swap, 748612, 510, 928354, 8, 19760 
rou20, steepest-3swap, 752402, 481, 892238, 8, 19760 
rou20, steepest-3swap, 735532, 491, 891192, 8, 19760 
